6058,橇,木,qiāo
6057,橛,木,jué
6056,樾,木,yuè
6055,薅,艹,hāo
6054,薜,艹,bì
6053,薮,艹,sǒu
6052,薏,艹,yì
6051,檠,木,qíng
6050,薨,艹,hōng
6049,薤,艹,xiè
6048,颟,页,mān
6047,鞘,革,qiào|shāo
6046,蕻,艹,hòng
6045,颞,页,niè
6044,磬,石,qìng
6043,縠,糹,hú
6042,擞,扌,sòu|sǒu
6041,甏,瓦,bèng
6040,熹,灬,xī
6039,擀,扌,gǎn
6038,髹,髟,xiū
6037,髭,髟,zī
6036,髻,髟,jì
6035,螯,虫,áo
6034,聱,耳,áo
6033,璘,王,lín
6032,璠,王,fán
6031,靛,青,diàn
6030,璟,王,jǐng
6029,璞,王,pú
6028,耪,耒,pǎng
6027,耨,耒,nòu
6026,耩,耒,jiǎng
6025,畿,田,jī
6024,骣,马,chǎn
6023,缯,纟,zēng|zèng
6022,缮,纟,shàn
6021,缬,纟,xié
6020,蝥,虫,máo
6019,戮,戈,lù
6018,勰,力,xié
6017,嬉,女,xī
6016,屦,尸,jù
6015,熨,火,yùn|yù
6014,谵,讠,zhān
6013,褫,衤,chǐ
6012,褟,衤,tā
6011,褴,衤,lán
6010,谳,讠,yàn
6009,窳,穴,yǔ
6008,寮,宀,liáo
6007,憧,忄,chōng
6006,憬,忄,jǐng
6005,潺,氵,chán
6004,潼,氵,tóng
6003,潟,氵,xì
6002,鋈,金,wù
6001,潲,氵,shào
6000,潦,氵,lǎo|lào|liáo
5999,潸,氵,shān
5998,澌,氵,sī
5997,澍,氵,shù|zhù
5996,熠,火,yì
5995,熵,火,shāng
5994,熜,火,cōng|zǒng
5993,糅,米,róu
5992,糍,米,cí
5991,糌,米,zān
5990,遴,辶,lín
5989,𥻗,米,
5988,羰,羊,tāng
5987,羯,羊,jié
5986,齑,齐,jī
5985,瘠,疒,jí
5984,瘢,疒,bān
5983,瘼,疒,mò
5982,瘛,疒,chì
5981,廛,广,chán
5980,麾,麻,huī
5979,馔,饣,zhuàn
5978,馓,饣,sǎn
5977,觯,角,zhì
5976,獠,犭,liáo
5975,獗,犭,jué
5974,鲩,鱼,huàn
5973,鲧,鱼,gǔn
5972,鲥,鱼,shí
5971,鲣,鱼,jiān
5970,鲢,鱼,lián
5969,鲡,鱼,lí
5968,鲠,鱼,gěng
5967,滕,水,téng
5966,膘,月,biāo
5965,鹞,鸟,yào
5964,虢,虍,guó
5963,磐,石,pán
5962,徵,彳,zhǐ|zhēng
5961,儋,亻,dān|dàn
5960,牖,片,yǒu
5959,篆,竹,zhuàn
5958,篌,竹,hóu
5957,篁,竹,huáng
5956,篑,竹,kuì
5955,箴,竹,zhēn
5954,稷,禾,jì
5953,镔,钅,bīn
5952,镓,钅,jiā
5951,镒,钅,yì
5950,镏,钅,liú
5949,镍,钅,niè
5948,镌,钅,juān
5947,镉,钅,gé
5946,镊,钅,niè
5945,骸,骨,hái
5944,骼,骨,gé
5943,骺,骨,hóu
5942,嶝,山,dèng
5941,嶙,山,lín
5940,幡,巾,fān
